Time,Speed,RPM,Throttle,Accel_Lon,Accel_Lat,Fuel,label
245.55,61.54,2197,64.31,0.059,0.05,20.5335,1
245.6,61.66,2209,79.31,0.09,0.05,20.5334,1
245.65,61.84,2221,86.41,0.117,0.05,20.5333,1
245.7,62.06,2233,89.56,0.134,0.05,20.5332,1
245.75,62.35,2249,94.3,0.157,0.04,20.533,1
245.8,62.63,2261,94.3,0.167,0.04,20.5328,1
245.85,63.28,2288,94.3,0.182,0.04,20.5325,1
245.9,63.28,2288,94.3,0.182,0.04,20.5325,1
245.95,63.63,2303,94.3,0.189,0.04,20.5323,1
246,63.89,2310,89.56,0.186,0.04,20.5321,1
246.05,64.27,2323,87.6,0.183,0.04,20.5319,1
246.1,64.56,2334,87.6,0.187,0.04,20.5317,1
246.15,64.88,2346,87.2,0.189,0.04,20.5315,1
246.2,65.19,2354,81.28,0.182,0.04,20.5313,1
246.25,65.47,2331,34.47,0.076,0.04,20.5312,0
246.3,65.52,2316,8.82,-0.012,0.04,20.5311,0
246.35,65.45,2306,0,-0.062,0.04,20.5311,0
246.4,65.34,2299,0,-0.082,0.04,20.5311,0
246.45,65.19,2294,0,-0.09,0.04,20.5311,0
246.5,65.02,2289,0,-0.09,0.03,20.5311,0
246.55,64.86,2285,0,-0.091,0.03,20.5311,0
246.6,64.68,2281,0,-0.082,0.03,20.5311,0
246.65,64.55,2278,0,-0.073,0.03,20.5311,0
246.7,64.44,2275,0,-0.07,0.03,20.5311,0
246.75,64.29,2270,0,-0.07,0.03,20.5311,0
246.8,64.18,2266,0,-0.07,0.02,20.5311,0
246.85,64.07,2262,0,-0.068,0.02,20.5311,0
246.9,63.95,2258,0,-0.068,0.01,20.5311,0
246.95,63.81,2252,0,-0.069,0.01,20.5311,0
247,63.7,2249,0,-0.069,0.01,20.5311,0
247.05,63.59,2245,0,-0.069,0,20.5311,0
247.1,63.42,2235,0,-0.093,-0,20.5311,0
247.15,63.27,2229,0,-0.098,-0,20.5311,0
247.2,63.09,2218,0,-0.123,-0.01,20.5311,0
247.25,62.81,2208,0,-0.133,-0.01,20.5311,0
247.3,62.6,2201,0,-0.133,-0.01,20.5311,0
247.35,62.38,2193,0,-0.132,-0.01,20.5311,0
247.4,62.18,2193,0,-0.095,-0.01,20.5311,0
247.45,62.04,2190,0,-0.078,-0.01,20.5311,0
247.5,61.88,2185,0,-0.077,-0.01,20.5311,0
247.55,61.75,2180,0,-0.076,-0.01,20.5311,0
247.6,61.62,2175,0,-0.075,-0.01,20.5311,0
247.65,61.5,2171,0,-0.076,-0.01,20.5311,0
247.7,61.38,2168,0,-0.069,-0.01,20.5311,0
247.75,61.23,2163,0,-0.068,-0.01,20.5311,0
247.8,61.12,2159,0,-0.067,-0.01,20.5311,0
247.85,61,2154,0,-0.067,-0.01,20.5311,0
247.9,60.89,2150,0,-0.07,-0.01,20.5311,0
247.95,60.78,2146,0,-0.069,-0.01,20.5311,0
248,60.65,2145,0,-0.052,-0.01,20.5311,0
248.05,60.57,2143,0,-0.043,-0.02,20.5311,0
248.1,60.49,2140,0,-0.041,-0.02,20.5311,0
248.15,60.43,2138,0,-0.043,-0.02,20.5311,0
248.2,60.36,2135,0,-0.041,-0.02,20.5311,0
248.25,60.29,2133,0,-0.041,-0.02,20.5311,0
248.3,60.21,2131,0,-0.04,-0.02,20.5311,0
248.35,60.14,2127,0,-0.039,-0.02,20.5311,0
248.4,60.08,2125,0,-0.041,-0.02,20.5311,0
248.45,59.99,2122,0,-0.041,-0.02,20.5311,0
248.5,59.91,2119,0,-0.041,-0.02,20.5311,0
248.55,59.85,2117,0,-0.041,-0.02,20.5311,0
248.6,59.78,2116,4.01,-0.038,-0.02,20.5311,0
248.65,59.74,2120,24.85,-0.012,-0.02,20.5311,0
248.7,59.74,2124,40.08,0.012,-0.02,20.5311,1
248.75,59.77,2127,45.29,0.023,-0.02,20.531,1
248.8,59.82,2131,48.49,0.03,-0.02,20.531,1
248.85,59.88,2134,50.5,0.037,-0.02,20.5309,1
248.9,59.96,2137,50.51,0.041,-0.02,20.5308,1
248.95,60.03,2140,50.51,0.044,-0.02,20.5308,1
249,60.1,2143,50.51,0.046,-0.02,20.5307,1
249.05,60.19,2146,50.51,0.048,-0.02,20.5306,1
249.1,60.27,2148,47.29,0.045,-0.02,20.5306,1
249.15,60.34,2148,41.28,0.036,-0.02,20.5305,1
249.2,60.39,2146,32.86,0.021,-0.02,20.5304,0
249.25,60.42,2145,28.45,0.008,-0.02,20.5304,0
249.3,60.43,2145,28.45,0.008,-0.01,20.5304,0
249.35,60.45,2149,36.47,0.017,-0.01,20.5303,0
249.4,60.49,2151,38.48,0.023,0,20.5303,0
249.45,60.53,2153,38.48,0.024,0.01,20.5302,0
249.5,60.57,2154,38.48,0.024,0.01,20.5301,0
249.55,60.62,2157,40.48,0.028,0.01,20.5301,1
249.6,60.67,2160,44.09,0.035,0.01,20.53,1
249.65,60.73,2164,47.29,0.04,0.02,20.53,1
249.7,60.81,2168,49.7,0.047,0.01,20.5299,1
249.75,60.9,2173,53.66,0.057,0.02,20.5298,1
249.8,61,2178,54.84,0.062,0.02,20.5298,1
249.85,61.15,2184,55.24,0.066,0.02,20.5296,1
249.9,61.23,2188,57.61,0.07,0.02,20.5296,1
249.95,61.4,2198,61.55,0.086,0.02,20.5295,1
250,61.55,2203,61.95,0.091,0.01,20.5294,1
250.05,61.72,2210,62.34,0.096,-0,20.5292,1
250.1,61.89,2218,63.92,0.102,-0.02,20.5291,1
250.15,62.09,2231,70.23,0.118,-0.05,20.529,1
250.2,62.31,2249,82.07,0.15,-0.08,20.5288,1
250.25,62.59,2263,88.78,0.171,-0.09,20.5287,1
250.3,62.9,2283,98.64,0.199,-0.09,20.5285,1
250.35,63.28,2300,100,0.213,-0.1,20.5282,1
250.4,63.64,2315,100,0.216,-0.11,20.528,1
250.45,64.13,2337,100,0.221,-0.11,20.5277,1
250.5,64.41,2346,100,0.227,-0.12,20.5276,1
250.55,64.88,2363,100,0.229,-0.12,20.5273,1
250.6,65.27,2377,100,0.231,-0.12,20.527,1
250.65,65.68,2393,100,0.233,-0.12,20.5268,1
250.7,66.05,2411,100,0.233,-0.12,20.5265,1
250.75,66.48,2424,100,0.24,-0.13,20.5263,1
250.8,66.97,2442,100,0.241,-0.13,20.526,1
250.85,67.38,2457,100,0.241,-0.13,20.5257,1
250.9,67.78,2472,100,0.243,-0.13,20.5255,1
250.95,68.19,2492,100,0.247,-0.12,20.5252,1
251,68.62,2504,100,0.249,-0.11,20.5249,1
251.05,69.15,2523,100,0.251,-0.09,20.5246,1
251.1,69.49,2535,100,0.249,-0.08,20.5244,1
251.15,70.02,2556,100,0.249,-0.05,20.524,1
251.2,70.42,2572,100,0.256,-0.02,20.5238,1
251.25,70.85,2586,100,0.253,0.01,20.5235,1
251.3,71.28,2601,100,0.255,0.03,20.5232,1
251.35,71.8,2620,100,0.253,0.05,20.5229,1
251.4,72.22,2639,100,0.253,0.06,20.5226,1
251.45,72.69,2654,100,0.257,0.07,20.5223,1
251.5,73.09,2669,100,0.256,0.08,20.522,1
251.55,73.53,2684,100,0.256,0.08,20.5217,1
251.6,74.07,2705,100,0.256,0.08,20.5214,1
251.65,74.5,2721,100,0.259,0.07,20.5211,1
251.7,74.91,2735,100,0.258,0.06,20.5208,1
251.75,75.44,2754,100,0.258,0.05,20.5204,1
251.8,75.87,2770,100,0.258,0.04,20.5201,1
251.85,76.28,2785,100,0.258,0.03,20.5198,1
251.9,76.8,2804,100,0.258,0.02,20.5195,1
251.95,77.24,2820,100,0.258,0.02,20.5192,1
252,77.67,2836,100,0.258,0.01,20.5188,1
252.05,78.09,2850,100,0.259,0.01,20.5186,1
252.1,78.63,2871,100,0.258,0,20.5182,1
252.15,79.04,2886,100,0.257,-0,20.5179,1
252.2,79.47,2902,100,0.258,-0,20.5175,1
252.25,80,2919,100,0.259,-0.01,20.5171,1
252.3,80.41,2935,100,0.256,-0.01,20.5169,1
252.35,80.84,2951,100,0.256,-0.01,20.5165,1
252.4,81.32,2969,100,0.257,-0.02,20.5162,1
252.45,81.77,2983,100,0.26,-0.02,20.5158,1
252.5,82.19,2993,93.52,0.247,-0.03,20.5155,1
252.55,82.62,2987,76.15,0.191,-0.03,20.5152,1
252.6,82.91,2993,73,0.176,-0.03,20.515,1
252.65,83.21,3000,73,0.176,-0.04,20.5147,1
252.7,83.56,3015,73,0.171,-0.04,20.5144,1
252.75,83.82,3027,74.58,0.174,-0.04,20.5142,1
252.8,84.1,3038,76.15,0.179,-0.05,20.514,1
252.85,84.5,3051,77.73,0.182,-0.06,20.5136,1
252.9,84.8,3067,77.73,0.182,-0.07,20.5134,1
252.95,85.09,3078,77.73,0.18,-0.08,20.5131,1
253,85.4,3089,77.73,0.184,-0.09,20.5129,1
253.05,85.79,3102,80.49,0.183,-0.11,20.5125,1
253.1,86.09,3121,83.65,0.194,-0.11,20.5123,1
253.15,86.42,3139,88.38,0.204,-0.12,20.512,1
253.2,86.77,3156,91.15,0.219,-0.12,20.5117,1
253.25,87.23,3168,91.15,0.209,-0.13,20.5113,1
253.3,87.59,3185,91.15,0.216,-0.13,20.511,1
253.35,87.93,3196,91.15,0.22,-0.14,20.5107,1
253.4,88.36,3211,91.15,0.208,-0.14,20.5103,1
253.45,88.72,3225,91.15,0.208,-0.14,20.51,1
253.5,89.14,3234,89.56,0.207,-0.14,20.5096,1
253.55,89.4,3247,89.56,0.202,-0.13,20.5093,1
253.6,89.81,3264,89.56,0.203,-0.12,20.509,1
253.65,90.16,3273,89.56,0.203,-0.1,20.5086,1
253.7,90.5,3289,89.56,0.202,-0.08,20.5083,1
253.75,90.84,3301,89.56,0.205,-0.07,20.508,1
253.8,91.19,3312,89.56,0.201,-0.06,20.5077,1
253.85,91.61,3329,88.78,0.201,-0.05,20.5072,1
253.9,91.94,3328,76.55,0.181,-0.05,20.5069,1
253.95,92.2,3317,62.74,0.133,-0.06,20.5067,1
254,92.41,3317,57.21,0.113,-0.07,20.5065,1
254.05,92.57,3314,50.5,0.089,-0.07,20.5063,1
254.1,92.71,3317,49.3,0.08,-0.09,20.5061,1
254.15,92.88,3324,48.9,0.078,-0.1,20.5059,1
254.2,93.01,3328,48.9,0.078,-0.13,20.5057,1
254.25,93.14,3332,48.9,0.078,-0.15,20.5055,1
254.3,93.27,3341,50.5,0.082,-0.16,20.5053,1
254.35,93.44,3349,53.27,0.09,-0.18,20.5051,1
254.4,93.59,3359,54.84,0.094,-0.18,20.5049,1
254.45,93.76,3365,54.84,0.101,-0.2,20.5047,1
254.5,93.96,3370,54.84,0.1,-0.21,20.5045,1
254.55,94.12,3374,50.9,0.089,-0.21,20.5043,1
254.6,94.25,3370,44.49,0.075,-0.23,20.5041,1
254.65,94.36,3367,40.08,0.058,-0.23,20.5039,1
254.7,94.46,3369,38.88,0.05,-0.23,20.5038,0
254.75,94.53,3370,38.88,0.047,-0.24,20.5036,0
254.8,94.61,3377,43.69,0.052,-0.24,20.5035,1
254.85,94.75,3392,52.87,0.08,-0.24,20.5033,1
254.9,94.88,3401,54.84,0.092,-0.24,20.5031,1
254.95,95.04,3411,58,0.1,-0.24,20.5029,1
255,95.25,3429,67.08,0.125,-0.24,20.5027,1
255.05,95.47,3442,69.44,0.138,-0.24,20.5024,1
255.1,95.77,3455,72.21,0.143,-0.24,20.5021,1
255.15,95.99,3473,80.49,0.163,-0.24,20.5018,1
255.2,96.31,3494,86.41,0.186,-0.24,20.5015,1
255.25,96.65,3510,88.38,0.196,-0.24,20.5012,1
255.3,96.98,3523,88.38,0.197,-0.24,20.5008,1
255.35,97.3,3535,88.38,0.2,-0.24,20.5005,1
255.4,97.69,3548,88.38,0.195,-0.23,20.5001,1
255.45,98.02,3561,88.38,0.197,-0.24,20.4998,1
255.5,98.36,3569,88.38,0.202,-0.24,20.4994,1
255.55,98.69,3584,88.38,0.195,-0.23,20.4991,1
255.6,99.06,3598,88.38,0.196,-0.24,20.4987,1
255.65,99.39,3606,88.38,0.194,-0.24,20.4983,1
255.7,99.7,3613,82.07,0.181,-0.23,20.498,1
255.75,99.99,3608,71.02,0.158,-0.24,20.4977,1
255.8,100.25,3603,60.37,0.112,-0.24,20.4974,1
255.85,100.44,3606,58,0.104,-0.24,20.4971,1
255.9,100.6,3610,58,0.1,-0.24,20.4969,1
255.95,100.8,3618,58,0.099,-0.25,20.4966,1
256,100.97,3626,59.58,0.104,-0.25,20.4964,1
256.05,101.14,3633,59.58,0.104,-0.24,20.4962,1
256.1,101.31,3639,59.58,0.105,-0.25,20.4959,1
256.15,101.53,3646,58,0.1,-0.25,20.4957,1
256.2,101.67,3648,54.45,0.094,-0.25,20.4954,1
256.25,101.82,3650,52.87,0.085,-0.25,20.4952,1
256.3,101.96,3653,51.69,0.08,-0.25,20.495,1
256.35,102.12,3658,51.29,0.079,-0.26,20.4948,1
256.4,102.25,3662,51.29,0.078,-0.26,20.4946,1
256.45,102.38,3667,51.29,0.078,-0.26,20.4944,1
256.5,102.5,3674,52.87,0.083,-0.26,20.4942,1
256.55,102.66,3680,52.87,0.083,-0.26,20.4939,1
256.6,102.8,3685,52.87,0.084,-0.26,20.4937,1
256.65,102.94,3690,52.87,0.084,-0.26,20.4935,1
256.7,103.09,3692,50.9,0.075,-0.26,20.4932,1
256.75,103.22,3694,48.49,0.072,-0.26,20.493,1
256.8,103.32,3687,40.08,0.047,-0.26,20.4928,1
256.85,103.38,3685,36.47,0.03,-0.26,20.4927,0
256.9,103.41,3682,33.67,0.018,-0.26,20.4925,0
256.95,103.44,3682,33.67,0.014,-0.25,20.4924,0
257,103.47,3682,33.67,0.012,-0.25,20.4923,0
257.05,103.48,3685,36.47,0.018,-0.24,20.4921,0
257.1,103.53,3695,45.29,0.038,-0.24,20.492,1
257.15,103.62,3704,47.69,0.055,-0.23,20.4918,1
257.2,103.72,3707,47.69,0.056,-0.24,20.4916,1
257.25,103.81,3713,48.9,0.059,-0.23,20.4914,1
257.3,103.92,3723,54.05,0.076,-0.24,20.4912,1
257.35,104.08,3739,63.52,0.097,-0.24,20.491,1
257.4,104.26,3753,65.11,0.115,-0.23,20.4907,1
257.45,104.44,3752,60.76,0.11,-0.24,20.4905,1
257.5,104.62,3749,48.49,0.081,-0.23,20.4902,1
257.55,104.73,3741,43.69,0.065,-0.25,20.49,1
257.6,104.82,3741,41.28,0.048,-0.23,20.4899,1
257.65,104.91,3739,37.68,0.047,-0.25,20.4897,0
257.7,104.98,3739,37.68,0.043,-0.24,20.4895,0
257.75,105.05,3744,37.68,0.044,-0.25,20.4894,0
257.8,105.12,3745,37.68,0.044,-0.26,20.4892,0
257.85,105.19,3746,36.07,0.037,-0.27,20.4891,0
257.9,105.23,3742,31.26,0.023,-0.28,20.489,0
257.95,105.27,3740,29.66,0.012,-0.29,20.4888,0
258,105.28,3738,28.45,0.005,-0.3,20.4887,0
258.05,105.28,3737,28.05,0,-0.29,20.4886,0
258.1,105.27,3737,28.05,0,-0.29,20.4885,0
258.15,105.27,3738,29.66,0.004,-0.28,20.4884,0
258.2,105.27,3738,29.66,0.003,-0.28,20.4883,0
258.25,105.27,3737,29.66,0.002,-0.28,20.4882,0
258.3,105.27,3736,29.66,0.001,-0.28,20.4881,0
258.35,105.27,3735,29.66,0.001,-0.28,20.488,0
258.4,105.26,3735,29.66,0,-0.27,20.4879,0
258.45,105.25,3735,29.66,-0.001,-0.27,20.4878,0
258.5,105.25,3735,29.66,-0.001,-0.26,20.4877,0
258.55,105.25,3735,29.66,0,-0.24,20.4876,0
258.6,105.24,3735,29.66,0.001,-0.22,20.4876,0
258.65,105.24,3735,29.66,0.001,-0.19,20.4875,0
258.7,105.24,3733,28.05,-0.001,-0.16,20.4874,0
258.75,105.23,3733,28.05,-0.001,-0.13,20.4873,0
258.8,105.23,3732,28.05,-0.001,-0.09,20.4872,0
258.85,105.23,3732,28.05,-0.002,-0.06,20.4871,0
258.9,105.22,3732,28.05,-0.002,-0.03,20.487,0
258.95,105.22,3732,28.05,-0.003,0,20.487,0
259,105.22,3732,28.05,-0.003,0.02,20.4869,0
259.05,105.22,3733,29.66,0.001,0.05,20.4868,0
259.1,105.22,3733,29.66,0.001,0.07,20.4867,0
259.15,105.22,3733,29.66,0.001,0.08,20.4866,0
259.2,105.22,3733,29.66,0.001,0.1,20.4865,0
259.25,105.22,3733,29.66,0.001,0.11,20.4864,0
259.3,105.22,3733,29.66,0.001,0.13,20.4863,0
259.35,105.22,3733,29.66,0,0.15,20.4862,0
259.4,105.22,3733,29.66,0,0.16,20.4861,0
259.45,105.22,3733,29.66,0,0.17,20.486,0
259.5,105.22,3733,29.66,0,0.17,20.486,0
259.55,105.22,3733,29.66,0,0.17,20.4859,0
259.6,105.22,3733,29.66,0.001,0.17,20.4858,0
259.65,105.22,3733,29.66,0.001,0.16,20.4857,0
259.7,105.22,3734,30.86,0.003,0.14,20.4856,0
259.75,105.23,3735,31.26,0.006,0.12,20.4855,0
259.8,105.24,3736,31.26,0.007,0.09,20.4854,0
259.85,105.25,3736,31.26,0.008,0.04,20.4853,0
259.9,105.27,3737,31.26,0.008,0.01,20.4852,0
259.95,105.28,3738,31.26,0.008,-0.02,20.4851,0
260,105.3,3738,31.26,0.008,-0.05,20.485,0
260.05,105.31,3739,31.26,0.008,-0.07,20.4849,0
260.1,105.32,3739,31.26,0.008,-0.09,20.4848,0
260.15,105.34,3740,31.26,0.008,-0.11,20.4847,0
260.2,105.35,3740,31.26,0.008,-0.11,20.4846,0
260.25,105.36,3739,28.86,0.003,-0.12,20.4845,0
260.3,105.36,3737,27.66,-0.001,-0.13,20.4844,0
260.35,105.36,3737,27.25,-0.002,-0.12,20.4843,0
260.4,105.35,3735,26.05,-0.007,-0.12,20.4843,0
260.45,105.33,3734,26.05,-0.008,-0.11,20.4842,0
260.5,105.32,3733,26.05,-0.008,-0.09,20.4841,0
260.55,105.31,3733,26.05,-0.009,-0.08,20.484,0
260.6,105.29,3732,26.05,-0.009,-0.07,20.484,0
260.65,105.28,3731,26.05,-0.01,-0.06,20.4839,0
260.7,105.25,3732,28.05,-0.006,-0.05,20.4838,0
260.75,105.25,3732,28.45,-0.004,-0.04,20.4837,0
260.8,105.24,3732,28.45,-0.004,-0.03,20.4836,0
260.85,105.23,3732,28.45,-0.004,-0.02,20.4836,0
260.9,105.22,3731,26.85,-0.003,-0.01,20.4835,0
260.95,105.22,3730,26.45,-0.007,-0,20.4834,0
261,105.2,3729,26.45,-0.008,0.01,20.4833,0
261.05,105.19,3729,26.45,-0.008,0.01,20.4833,0
261.1,105.17,3728,26.45,-0.009,0.02,20.4832,0
261.15,105.16,3727,26.05,-0.009,0.03,20.4831,0
261.2,105.14,3726,25.25,-0.012,0.03,20.483,0
261.25,105.11,3725,25.25,-0.012,0.04,20.483,0
261.3,105.09,3724,25.25,-0.013,0.04,20.4829,0
261.35,105.07,3723,25.25,-0.013,0.04,20.4828,0
261.4,105.05,3722,25.25,-0.013,0.05,20.4827,0
261.45,105.02,3721,25.25,-0.013,0.05,20.4827,0
261.5,105,3720,25.25,-0.013,0.05,20.4826,0
261.55,104.97,3719,25.25,-0.014,0.06,20.4825,0
261.6,104.95,3719,25.25,-0.014,0.08,20.4825,0
261.65,104.93,3718,25.25,-0.014,0.1,20.4824,0
261.7,104.89,3716,25.25,-0.015,0.13,20.4823,0
261.75,104.87,3715,25.25,-0.016,0.16,20.4823,0
261.8,104.84,3714,25.25,-0.017,0.18,20.4822,0
261.85,104.81,3713,25.25,-0.017,0.2,20.4821,0
261.9,104.78,3712,25.25,-0.018,0.22,20.4821,0
261.95,104.75,3710,25.25,-0.019,0.24,20.482,0
262,104.7,3709,25.25,-0.019,0.25,20.4819,0
262.05,104.66,3708,25.25,-0.019,0.26,20.4819,0
262.1,104.63,3706,25.25,-0.019,0.27,20.4818,0
262.15,104.59,3705,25.25,-0.019,0.28,20.4817,0
262.2,104.56,3704,25.25,-0.019,0.28,20.4817,0
262.25,104.52,3702,25.25,-0.019,0.28,20.4816,0
262.3,104.48,3701,25.25,-0.019,0.28,20.4815,0
262.35,104.44,3700,25.25,-0.019,0.28,20.4815,0
262.4,104.4,3698,25.25,-0.019,0.28,20.4814,0
262.45,104.36,3697,25.25,-0.019,0.28,20.4813,0
262.5,104.33,3696,25.25,-0.019,0.28,20.4813,0
262.55,104.28,3694,25.25,-0.019,0.27,20.4812,0
262.6,104.25,3693,25.25,-0.019,0.27,20.4811,0
262.65,104.22,3692,25.25,-0.019,0.27,20.4811,0
262.7,104.17,3690,25.25,-0.019,0.26,20.481,0
262.75,104.14,3689,25.25,-0.018,0.26,20.4809,0
262.8,104.1,3688,25.25,-0.018,0.25,20.4809,0
262.85,104.07,3687,25.25,-0.018,0.24,20.4808,0
262.9,104.03,3685,25.25,-0.017,0.23,20.4807,0
262.95,104,3685,25.25,-0.016,0.21,20.4807,0
263,103.97,3684,25.25,-0.016,0.19,20.4806,0
263.05,103.94,3682,25.25,-0.015,0.16,20.4805,0
263.1,103.91,3683,27.25,-0.011,0.13,20.4805,0
263.15,103.9,3684,31.66,-0.006,0.1,20.4804,0
263.2,103.91,3692,38.48,0.017,0.05,20.4803,0
263.25,103.94,3695,38.48,0.02,0.02,20.4802,0
263.3,103.98,3697,38.48,0.024,-0.01,20.4801,0
263.35,104.02,3700,38.88,0.027,-0.04,20.48,0
263.4,104.08,3705,41.68,0.035,-0.07,20.4798,1
263.45,104.16,3713,46.49,0.049,-0.09,20.4797,1
263.5,104.28,3728,57.21,0.073,-0.12,20.4795,1
263.55,104.38,3740,63.13,0.092,-0.13,20.4793,1
263.6,104.59,3755,67.86,0.113,-0.14,20.479,1
263.65,104.78,3763,67.86,0.118,-0.15,20.4788,1
263.7,105.03,3774,67.86,0.121,-0.17,20.4785,1
263.75,105.22,3782,68.26,0.124,-0.18,20.4783,1
263.8,105.41,3784,59.58,0.119,-0.19,20.478,1
263.85,105.56,3766,39.68,0.065,-0.21,20.4778,0
263.9,105.65,3758,35.27,0.028,-0.22,20.4777,0
263.95,105.7,3764,38.48,0.038,-0.22,20.4775,0
264,105.77,3768,39.68,0.041,-0.23,20.4774,0
264.05,105.84,3774,42.88,0.048,-0.24,20.4772,1
264.1,105.96,3791,53.27,0.074,-0.26,20.477,1
264.15,106.11,3807,60.37,0.098,-0.27,20.4768,1
264.2,106.28,3823,66.68,0.119,-0.26,20.4765,1
264.25,106.5,3835,67.86,0.13,-0.26,20.4763,1
264.3,106.75,3845,67.86,0.132,-0.27,20.4759,1
264.35,106.97,3853,67.86,0.133,-0.27,20.4757,1
